V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.COUNTY_FIPS,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,V_GHG_EMITTER_FACILITIES.YEAR,V_GHG_EMITTER_FACILITIES.ZIP,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,8084.1,Bituminous,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,8084.1,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,3.3,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1,Distillate Fuel Oil No. 2,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1598.4,Bituminous,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Bituminous,,,2011,Nitrous Oxide,89.102
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,89.102
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Distillate Fuel Oil No. 2,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,2626.8,Bituminous,,,2011,Nitrous Oxide,89.102
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,2626.8,Bituminous,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Used Oil,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,8084.1,Bituminous,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,3.3,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,89.102
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0.5,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,89.102
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0.5,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,418.1,Bituminous,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1598.4,Bituminous,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1.9,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1.9,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,89.102
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Bituminous,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0.5,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1598.4,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,1.9,Distillate Fuel Oil No. 2,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,173.9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,2626.8,Bituminous,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,2626.8,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,5.7,Distillate Fuel Oil No. 2,,,2011,Methane,614.93
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Used Oil,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,418.1,Bituminous,,,2011,Carbon Dioxide,5578671.7
Chesterfield,51041,1000964,Chesterfield Power Station,37.34511,-77.44269,VA,VIRGINIA,2011,23831,0,Bituminous,,,2011,Carbon Dioxide,5578671.7
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,930.6,Bituminous,,,2011,Methane,317.79
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.3,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,878.7,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.5,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,1861.3,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.2,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,3001.3,Bituminous,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,930.6,Bituminous,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,878.7,Bituminous,,,2011,Methane,317.79
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.5,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.5,Distillate Fuel Oil No. 2,,,2011,Methane,317.79
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,3001.3,Bituminous,,,2011,Methane,317.79
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.5,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,1861.3,Bituminous,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,930.6,Bituminous,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.3,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,878.7,Bituminous,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.2,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,3001.3,Bituminous,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,930.6,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.2,Distillate Fuel Oil No. 2,,,2011,Methane,317.79
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.2,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,1861.3,Bituminous,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.3,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,46.226
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,878.7,Bituminous,,,2011,Carbon Dioxide,2716393.5
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,1861.3,Bituminous,,,2011,Methane,317.79
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,3001.3,Bituminous,,,2011,Biogenic Carbon dioxide,0
Chesapeake (City),51550,1000965,Chesapeake Energy Center,36.7711,-76.3009,VA,VIRGINIA,2011,23323,0.3,Distillate Fuel Oil No. 2,,,2011,Methane,317.79
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,0,Distillate Fuel Oil No. 2,,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,25.1,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,3.8,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,173.8,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,173.8,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,173.8,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,9.4,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,6.3,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,6.3,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,25.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,52.2,Residual Fuel Oil No. 6,,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,52.2,Residual Fuel Oil No. 6,,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,222.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,9.4,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,9.4,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,6.3,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,6.3,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,3.8,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,222.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,9.4,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,25.1,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,25.1,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,52.2,Residual Fuel Oil No. 6,,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,173.8,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,8.2,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.87
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,222.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,3.8,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,52.2,Residual Fuel Oil No. 6,,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,8.2,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1253565.4
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,8.2,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.654
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,8.2,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,222.6,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Prince William,51153,1000966,Possum Point Power Station,38.538454,-77.280537,VA,VIRGINIA,2011,22026,3.8,Distillate Fuel Oil No. 2,,,2011,Methane,23.87
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10383.5,Bituminous,,,2011,Methane,1668.23
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10178.7,Bituminous,,,2011,Biogenic Carbon dioxide,0
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10383.5,Bituminous,,,2011,Biogenic Carbon dioxide,0
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10178.7,Bituminous,,,2011,Carbon Dioxide,14429706.3
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10178.7,Bituminous,,,2011,Methane,1668.23
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10383.5,Bituminous,,,2011,Nitrous Oxide,242.653
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10383.5,Bituminous,,,2011,Carbon Dioxide,14429706.3
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,14470.7,Bituminous,,,2011,Carbon Dioxide,14429706.3
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,14470.7,Bituminous,,,2011,Biogenic Carbon dioxide,0
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,10178.7,Bituminous,,,2011,Nitrous Oxide,242.653
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,14470.7,Bituminous,,,2011,Methane,1668.23
Putnam,54079,1000967,John E Amos,38.50862,-81.89389,WV,WEST VIRGINIA,2011,25213,14470.7,Bituminous,,,2011,Nitrous Oxide,242.653
Kanawha,54039,1000968,Kanawha River,38.2109658,-81.4251512,WV,WEST VIRGINIA,2011,25086,3602.3,Bituminous,,,2011,Methane,171.54
Kanawha,54039,1000968,Kanawha River,38.2109658,-81.4251512,WV,WEST VIRGINIA,2011,25086,3602.3,Bituminous,,,2011,Nitrous Oxide,24.951
Kanawha,54039,1000968,Kanawha River,38.2109658,-81.4251512,WV,WEST VIRGINIA,2011,25086,3602.3,Bituminous,,,2011,Carbon Dioxide,1483747.9
Kanawha,54039,1000968,Kanawha River,38.2109658,-81.4251512,WV,WEST VIRGINIA,2011,25086,3602.3,Bituminous,,,2011,Biogenic Carbon dioxide,0
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,3430,Bituminous,,,2011,Nitrous Oxide,23.758
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,3430,Bituminous,,,2011,Biogenic Carbon dioxide,0
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,0,Bituminous,,,2011,Nitrous Oxide,23.758
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,0,Bituminous,,,2011,Biogenic Carbon dioxide,0
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,3430,Bituminous,,,2011,Methane,163.33
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,0,Bituminous,,,2011,Carbon Dioxide,1412779.3
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,0,Bituminous,,,2011,Methane,163.33
Mason,54053,1000969,Phil Sporn,38.985761,-81.9684821,WV,WEST VIRGINIA,2011,25265,3430,Bituminous,,,2011,Carbon Dioxide,1412779.3
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,8.155
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,12.8,Bituminous,,,2011,Carbon Dioxide,474456.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,10.7,Bituminous,,,2011,Methane,5.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,0,Distillate Fuel Oil No. 2,,,2011,Methane,5.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,12.8,Bituminous,,,2011,Nitrous Oxide,8.155
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,10.7,Bituminous,,,2011,Nitrous Oxide,8.155
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,474456.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,83.6,Bituminous,,,2011,Carbon Dioxide,474456.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,10.7,Bituminous,,,2011,Carbon Dioxide,474456.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,12.8,Bituminous,,,2011,Methane,5.1
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,83.6,Bituminous,,,2011,Nitrous Oxide,8.155
Preston,54077,1000970,Albright Power Station,39.54863,-79.64087,WV,WEST VIRGINIA,2011,26519,83.6,Bituminous,,,2011,Methane,5.1
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,685.9,Bituminous,,,2011,Nitrous Oxide,110.211
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,0,Distillate Fuel Oil No. 2,,,2011,Methane,68.88
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,760.6,Bituminous,,,2011,Nitrous Oxide,110.211
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,760.6,Bituminous,,,2011,Methane,68.88
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,6505937.9
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,685.9,Bituminous,,,2011,Methane,68.88
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,685.9,Bituminous,,,2011,Carbon Dioxide,6505937.9
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,760.6,Bituminous,,,2011,Carbon Dioxide,6505937.9
Monongalia,54061,1000971,Fort Martin Power Station,39.717312,-79.94777,WV,WEST VIRGINIA,2011,26541,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,110.211
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,2.3,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1384995.2
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,843.8,Bituminous,,,2011,Carbon Dioxide,1384995.2
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1384995.2
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,2.3,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,23.684
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,0.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,23.684
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,0.6,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,1577,Bituminous,,,2011,Methane,162.81
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,1577,Bituminous,,,2011,Biogenic Carbon dioxide,0
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,843.8,Bituminous,,,2011,Biogenic Carbon dioxide,0
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,994.6,Bituminous,,,2011,Nitrous Oxide,23.684
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,843.8,Bituminous,,,2011,Methane,162.81
Colleton,45029,1000972,Canadys Steam,33.06465,-80.623382,SC,SOUTH CAROLINA,2011,29433,994.6,Bituminous,,,2011,Methane,162.81
