V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,34.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,213.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,57.8,Natural Gas (Weighted U.S. Average),,,2012,Methane,17.75
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,34.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.776
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,66.8,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,956869.3
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,213.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,956869.3
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,213.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,17.75
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,0.1,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,956869.3
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,34.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,956869.3
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,34.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,17.75
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,66.8,Natural Gas (Weighted U.S. Average),,,2012,Methane,17.75
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,66.8,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,57.8,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,956869.3
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,0.1,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,1.776
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,57.8,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,213.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.776
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,0.1,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Lamb,1006577,Plant X,34.23937,-102.42601,TX,TEXAS,66.8,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.776
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,7335,Bituminous,,,2012,Nitrous Oxide,106.264
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,4.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,730.71
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,8000.2,Bituminous,,,2012,Carbon Dioxide,6221625.4
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,5.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,6221625.4
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,4.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,6221625.4
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,8000.2,Bituminous,,,2012,Methane,730.71
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,5.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,106.264
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,7335,Bituminous,,,2012,Carbon Dioxide,6221625.4
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,5.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,4.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,106.264
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,4.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,5.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,730.71
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,7335,Bituminous,,,2012,Methane,730.71
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,8000.2,Bituminous,,,2012,Biogenic Carbon dioxide,0
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,8000.2,Bituminous,,,2012,Nitrous Oxide,106.264
Duval,1006587,St. Johns River Power,30.46088,-81.55428,FL,FLORIDA,7335,Bituminous,,,2012,Biogenic Carbon dioxide,0
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,89.47
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,8513108.2
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,142.71
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,1051.3,Subbituminous,,,2012,Methane,89.47
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,1051.3,Subbituminous,,,2012,Nitrous Oxide,142.71
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,142.71
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,821.4,Subbituminous,,,2012,Biogenic Carbon dioxide,0
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,4,Natural Gas (Weighted U.S. Average),,,2012,Methane,89.47
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,821.4,Subbituminous,,,2012,Methane,89.47
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,821.4,Subbituminous,,,2012,Nitrous Oxide,142.71
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,1051.3,Subbituminous,,,2012,Biogenic Carbon dioxide,0
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,1051.3,Subbituminous,,,2012,Carbon Dioxide,8513108.2
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,821.4,Subbituminous,,,2012,Carbon Dioxide,8513108.2
Lincoln,1006589,Gerald Gentleman Station,41.14621,-101.15692,NE,NEBRASKA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,8513108.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,11187.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,2.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.021
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2012,Methane,0.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,1.8,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.021
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,0.021
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,1.8,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,11187.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,2.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,11187.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,2.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2012,Methane,0.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,1.8,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,0.021
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,2.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,11187.2
Brevard,1006591,Indian River (683),28.4933,-80.7825,FL,FLORIDA,1.8,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,0.9,Residual Fuel Oil No. 6,,,2012,Biogenic Carbon dioxide,0
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,50.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.25
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,0.9,Residual Fuel Oil No. 6,,,2012,Nitrous Oxide,0.25
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,50.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,131032.7
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,0.9,Residual Fuel Oil No. 6,,,2012,Carbon Dioxide,131032.7
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,0.9,Residual Fuel Oil No. 6,,,2012,Methane,2.46
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,50.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ouachita,1006593,McClellan,33.564687,-92.79425,AR,ARKANSAS,50.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,2.46
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,10.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,55715.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,10.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,4.38
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,42.5,Biogas (Captured methane),,,2012,Nitrous Oxide,0.766
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,28.6,Biogas (Captured methane),,,2012,Carbon Dioxide,55715.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,28.6,Biogas (Captured methane),,,2012,Nitrous Oxide,0.766
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,28.6,Biogas (Captured methane),,,2012,Methane,4.38
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,10.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,103341.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,8.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,55715.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,8.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,103341.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,55715.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,42.5,Biogas (Captured methane),,,2012,Carbon Dioxide,55715.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,8.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.766
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,8.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,4.38
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,10.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.766
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,42.5,Biogas (Captured methane),,,2012,Biogenic Carbon dioxide,103341.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,28.6,Biogas (Captured methane),,,2012,Biogenic Carbon dioxide,103341.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.766
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,103341.5
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,42.5,Biogas (Captured methane),,,2012,Methane,4.38
Los Angeles,1006628,Grayson Power Plant,34.1556,-118.2782,CA,CALIFORNIA,2.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,4.38
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,195.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,35.48
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,182.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.548
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,177.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,35.48
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,189.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.548
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,195.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1912422.4
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,182.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,35.48
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,182.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1912422.4
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,177.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1912422.4
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,195.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.548
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,177.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.548
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,189.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1912422.4
Ozaukee,1006630,Port Washington Generating Station,43.384505,-87.869704,WI,WISCONSIN,189.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,35.48
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,100.8,Bituminous,,,2012,Methane,9.08
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,100.8,Bituminous,,,2012,Carbon Dioxide,845467.7
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,0,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,845467.7
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,0,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,14.533
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,89.9,Bituminous,,,2012,Nitrous Oxide,14.533
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,89.9,Bituminous,,,2012,Carbon Dioxide,845467.7
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,0,Natural Gas (Weighted U.S. Average),,,2012,Methane,9.08
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,89.9,Bituminous,,,2012,Methane,9.08
Milwaukee,1006631,Valley (WEPCO),43.03038,-87.91989,WI,WISCONSIN,100.8,Bituminous,,,2012,Nitrous Oxide,14.533
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,798,Subbituminous,,,2012,Nitrous Oxide,105.184
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,0,Distillate Fuel Oil No. 2,,,2012,Methane,65.74
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,0,Natural Gas (Weighted U.S. Average),,,2012,Methane,65.74
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,0,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,6251018.3
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,582.5,Subbituminous,,,2012,Carbon Dioxide,6251018.3
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,0,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,105.184
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,582.5,Subbituminous,,,2012,Methane,65.74
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,0,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,105.184
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,798,Subbituminous,,,2012,Carbon Dioxide,6251018.3
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,582.5,Subbituminous,,,2012,Nitrous Oxide,105.184
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,0,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,6251018.3
Kenosha,1006632,Pleasant Prairie,42.53812,-87.903377,WI,WISCONSIN,798,Subbituminous,,,2012,Methane,65.74
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,0.8,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,23539.7
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,0.2,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,23539.7
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,1.5,Distillate Fuel Oil No. 2,,,2012,Methane,0.66
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,1.5,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,23539.7
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,5.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.104
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,5.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,23539.7
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,1.5,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,0.104
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,0.8,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,0.104
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,0.8,Distillate Fuel Oil No. 2,,,2012,Methane,0.66
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,0.2,Distillate Fuel Oil No. 2,,,2012,Methane,0.66
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,1.1,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,0.104
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,1.1,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,23539.7
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,5.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.66
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,0.2,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,0.104
Washington,1006633,Germantown Power Plant,43.21592,-88.11682,WI,WISCONSIN,1.1,Distillate Fuel Oil No. 2,,,2012,Methane,0.66
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,85.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,635380.6
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,0.2,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,635380.6
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,0.2,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,1.18
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,0.2,Distillate Fuel Oil No. 2,,,2012,Methane,11.79
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,85.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.18
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,85.2,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,85.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,11.79
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,162.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,635380.6
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,162.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,162.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,11.79
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,0.2,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Travis,1006650,Decker Creek,30.307139,-97.608889,TX,TEXAS,162.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.18
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,1049.3,Subbituminous,,,2012,Carbon Dioxide,1448741.8
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,1049.3,Subbituminous,,,2012,Methane,167.13
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,0.8,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,0.8,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,24.316
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2.2,Distillate Fuel Oil No. 2,,,2012,Methane,167.13
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,1049.3,Subbituminous,,,2012,Nitrous Oxide,24.316
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,1049.3,Subbituminous,,,2012,Biogenic Carbon dioxide,0
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2457.3,Subbituminous,,,2012,Carbon Dioxide,1448741.8
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2457.3,Subbituminous,,,2012,Methane,167.13
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2.2,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,1448741.8
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2.2,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,0.8,Distillate Fuel Oil No. 2,,,2012,Methane,167.13
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2457.3,Subbituminous,,,2012,Nitrous Oxide,24.316
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2457.3,Subbituminous,,,2012,Biogenic Carbon dioxide,0
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,2.2,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,24.316
Adams,1006654,Gerald Whelan Energy Center,40.5860956,-98.3861513,NE,NEBRASKA,0.8,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,1448741.8
Worcester,1006657,ANP Blackstone Energy Company  LLC,42.059776,-71.515203,MA,MASSACHUSETTS,155.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,802146.5
Worcester,1006657,ANP Blackstone Energy Company  LLC,42.059776,-71.515203,MA,MASSACHUSETTS,156.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,802146.5
Worcester,1006657,ANP Blackstone Energy Company  LLC,42.059776,-71.515203,MA,MASSACHUSETTS,156.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,14.88
Worcester,1006657,ANP Blackstone Energy Company  LLC,42.059776,-71.515203,MA,MASSACHUSETTS,156.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Worcester,1006657,ANP Blackstone Energy Company  LLC,42.059776,-71.515203,MA,MASSACHUSETTS,156.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.488
